Tree,Row,Node,MaxLevel,Level,Gold,Food,Iron,Valor,Oil,Prerequisite,HaveIt,Priority,Notes
Defense Fortifications,8,Hold the Line III,10,6,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Hold the Line III,10,7,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Hold the Line III,10,8,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Hold the Line III,10,9,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Hold the Line III,10,10,227777700,75925900,75925900,2550,0,None,0,D,
Defense Fortifications,8,Counter Defense III,10,1,95704900,31901600,31901600,1100,0,Rapid March I Lv4,0,D,Confirmed by cpt-hedge (costs TBD)
Defense Fortifications,8,Counter Defense III,10,2,95704900,31901600,31901600,1100,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,3,95704900,31901600,31901600,1100,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,4,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,5,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,6,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,7,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,8,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,9,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Counter Defense III,10,10,227777700,75925900,75925900,2550,0,None,0,D,
Defense Fortifications,8,Solid Defense III,10,1,95704900,31901600,31901600,1100,0,Rapid March I Lv4,0,D,Confirmed by cpt-hedge (costs TBD)
Defense Fortifications,8,Solid Defense III,10,2,95704900,31901600,31901600,1100,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,3,95704900,31901600,31901600,1100,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,4,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,5,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,6,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,7,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,8,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,9,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,8,Solid Defense III,10,10,227777700,75925900,75925900,2550,0,None,0,D,
Defense Fortifications,9,Survival Skills,10,1,95704900,31901600,31901600,1100,0,Hold the Line III Lv1; Counter Defense III Lv1; Solid Defense III Lv1,0,D,
Defense Fortifications,9,Survival Skills,10,2,95704900,31901600,31901600,1100,0,None,0,,
Defense Fortifications,9,Survival Skills,10,3,95704900,31901600,31901600,1100,0,None,0,,
Defense Fortifications,9,Survival Skills,10,4,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,9,Survival Skills,10,5,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,9,Survival Skills,10,6,162698400,54232800,54232800,1850,0,None,0,,
Defense Fortifications,9,Survival Skills,10,7,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,9,Survival Skills,10,8,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,9,Survival Skills,10,9,227777700,75925900,75925900,2550,0,None,0,,
Defense Fortifications,9,Survival Skills,10,10,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,1,Power Boost I,10,1,33654500,11100000,11100000,400,0,None,0,D,Siege to Seize tree
Siege to Seize,1,Power Boost I,10,2,33654500,11100000,11100000,400,0,None,0,,
Siege to Seize,1,Power Boost I,10,3,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,1,Power Boost I,10,4,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,1,Power Boost I,10,5,47070000,15700000,15700000,550,0,None,0,D,
Siege to Seize,1,Power Boost I,10,6,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,1,Power Boost I,10,7,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,1,Power Boost I,10,8,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,1,Power Boost I,10,9,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,1,Power Boost I,10,10,61251100,20417000,20417000,700,0,None,0,D,
Siege to Seize,2,Final Stand I,10,1,33600000,11600000,11600000,400,0,Power Boost I Lv1,0,D,
Siege to Seize,2,Final Stand I,10,2,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,2,Final Stand I,10,3,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,2,Final Stand I,10,4,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Final Stand I,10,5,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Final Stand I,10,6,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Final Stand I,10,7,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Final Stand I,10,8,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Final Stand I,10,9,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Final Stand I,10,10,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,1,33600000,11600000,11600000,400,0,Power Boost I Lv1,0,D,
Siege to Seize,2,Fierce Assault I,10,2,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,3,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,4,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,5,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,6,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,7,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,8,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,9,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Fierce Assault I,10,10,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,1,33600000,11600000,11600000,400,0,Power Boost I Lv1,0,D,
Siege to Seize,2,Vigilant Formation I,10,2,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,3,33600000,11600000,11600000,400,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,4,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,5,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,6,47070000,15700000,15700000,550,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,7,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,8,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,9,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,2,Vigilant Formation I,10,10,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,3,Extra Drill Ground,1,1,61251100,20417000,20417000,700,0,Final Stand I Lv10; Fierce Assault I Lv10; Vigilant Formation I Lv10,0,D,
Siege to Seize,4,Barrack Expansion I,10,1,61251100,20417000,20417000,700,0,Extra Drill Ground Lv1,0,D,
Siege to Seize,4,Barrack Expansion I,10,2,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,3,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,4,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,5,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,6,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,7,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,8,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,9,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Barrack Expansion I,10,10,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Focused Training I,10,1,61251100,20417000,20417000,700,0,Extra Drill Ground Lv1,0,D,
Siege to Seize,4,Focused Training I,10,2,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,4,Focused Training I,10,3,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,4,Focused Training I,10,4,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,4,Focused Training I,10,5,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,4,Focused Training I,10,6,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,4,Focused Training I,10,7,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Focused Training I,10,8,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Focused Training I,10,9,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,4,Focused Training I,10,10,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Final Stand II,10,1,61251100,20417000,20417000,700,0,Barrack Expansion I Lv1; Focused Training I Lv1,0,,
Siege to Seize,5,Final Stand II,10,2,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,5,Final Stand II,10,3,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,5,Final Stand II,10,4,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Final Stand II,10,5,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Final Stand II,10,6,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Final Stand II,10,7,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Final Stand II,10,8,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Final Stand II,10,9,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Final Stand II,10,10,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,1,61251100,20417000,20417000,700,0,Barrack Expansion I Lv1; Focused Training I Lv1,0,,
Siege to Seize,5,Fierce Assault II,10,2,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,3,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,4,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,5,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,6,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,7,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,8,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,9,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Fierce Assault II,10,10,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,1,61251100,20417000,20417000,700,0,Barrack Expansion I Lv1; Focused Training I Lv1,0,,
Siege to Seize,5,Vigilant Formation II,10,2,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,3,61251100,20417000,20417000,700,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,4,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,5,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,6,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,7,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,8,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,9,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,5,Vigilant Formation II,10,10,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,1,76563900,25521300,25521300,900,0,Final Stand II Lv6; Fierce Assault II Lv6; Vigilant Formation II Lv6,0,,
Siege to Seize,6,Drill Ground Expansion,10,2,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,3,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,4,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,5,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,6,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,7,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,8,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,9,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,6,Drill Ground Expansion,10,10,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,7,Rapid March I,10,1,76563900,25521300,25521300,900,0,Drill Ground Expansion Lv1,0,,
Siege to Seize,7,Rapid March I,10,2,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,7,Rapid March I,10,3,76563900,25521300,25521300,900,0,None,0,,
Siege to Seize,7,Rapid March I,10,4,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,7,Rapid March I,10,5,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,7,Rapid March I,10,6,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,7,Rapid March I,10,7,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,7,Rapid March I,10,8,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,7,Rapid March I,10,9,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,7,Rapid March I,10,10,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Final Stand III,10,1,95704900,31901600,31901600,1100,0,Rapid March I Lv6,0,,
Siege to Seize,8,Final Stand III,10,2,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,8,Final Stand III,10,3,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,8,Final Stand III,10,4,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Final Stand III,10,5,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Final Stand III,10,6,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Final Stand III,10,7,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Final Stand III,10,8,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Final Stand III,10,9,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Final Stand III,10,10,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,1,95704900,31901600,31901600,1100,0,Rapid March I Lv6,0,,
Siege to Seize,8,Fierce Assault III,10,2,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,3,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,4,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,5,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,6,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,7,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,8,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,9,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Fierce Assault III,10,10,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,1,95704900,31901600,31901600,1100,0,Rapid March I Lv6,0,,
Siege to Seize,8,Vigilant Formation III,10,2,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,3,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,4,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,5,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,6,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,7,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,8,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,9,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,8,Vigilant Formation III,10,10,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,1,95704900,31901600,31901600,1100,0,Final Stand III Lv1; Fierce Assault III Lv1; Vigilant Formation III Lv1,0,D,
Siege to Seize,9,Fatal Strike I,10,2,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,3,95704900,31901600,31901600,1100,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,4,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,5,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,6,162698400,54232800,54232800,1850,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,7,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,8,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,9,227777700,75925900,75925900,2550,0,None,0,,
Siege to Seize,9,Fatal Strike I,10,10,227777700,75925900,75925900,2550,0,None,0,,
Squad 3,1,Terminator III,5,1,18670000,6220000,6220000,0,0,None,0,D,Squad 3 - MOST expensive. Low priority
Squad 3,1,Terminator III,5,2,33560000,11110000,11110000,0,0,None,0,,
Squad 3,1,Terminator III,5,3,47110000,15670000,15670000,0,0,None,0,,
Squad 3,1,Terminator III,5,4,61220000,20330000,20330000,0,0,None,0,,
Squad 3,1,Terminator III,5,5,76560000,25440000,25440000,0,0,None,0,,
Squad 3,2,Virus Resistance III,5,1,18670000,6220000,6220000,0,0,Terminator III Lv1,0,,
Squad 3,2,Virus Resistance III,5,2,33560000,11110000,11110000,0,0,None,0,,
Squad 3,2,Virus Resistance III,5,3,47110000,15670000,15670000,0,0,None,0,,
Squad 3,2,Virus Resistance III,5,4,61220000,20330000,20330000,0,0,None,0,,
Squad 3,2,Virus Resistance III,5,5,76560000,25440000,25440000,0,0,None,0,,
Squad 3,3,Assault Training III,5,1,33560000,11110000,11110000,0,0,Virus Resistance III Lv2,0,D,
Squad 3,3,Assault Training III,5,2,47110000,15670000,15670000,0,0,None,0,,
Squad 3,3,Assault Training III,5,3,61220000,20330000,20330000,0,0,None,0,,
Squad 3,3,Assault Training III,5,4,76560000,25440000,25440000,0,0,None,0,,
Squad 3,3,Assault Training III,5,5,95670000,31890000,31890000,0,0,None,0,,
Squad 3,3,Formation Training III,5,1,33560000,11110000,11110000,0,0,Virus Resistance III Lv2,0,,
Squad 3,3,Formation Training III,5,2,47110000,15670000,15670000,0,0,None,0,,
Squad 3,3,Formation Training III,5,3,61220000,20330000,20330000,0,0,None,0,,
Squad 3,3,Formation Training III,5,4,76560000,25440000,25440000,0,0,None,0,,
Squad 3,3,Formation Training III,5,5,95670000,31890000,31890000,0,0,None,0,,
Squad 3,4,Survival Training III,5,1,33560000,11110000,11110000,0,0,Assault Training III Lv2; Formation Training III Lv2,0,,
Squad 3,4,Survival Training III,5,2,47110000,15670000,15670000,0,0,None,0,,
Squad 3,4,Survival Training III,5,3,61220000,20330000,20330000,0,0,None,0,,
Squad 3,4,Survival Training III,5,4,76560000,25440000,25440000,0,0,None,0,,
Squad 3,4,Survival Training III,5,5,95670000,31890000,31890000,0,0,None,0,,
Squad 3,5,Resource Reaper III,5,1,47110000,15670000,15670000,0,0,Survival Training III Lv2,0,D,
Squad 3,5,Resource Reaper III,5,2,61220000,20330000,20330000,0,0,None,0,,
Squad 3,5,Resource Reaper III,5,3,76560000,25440000,25440000,0,0,None,0,,
Squad 3,5,Resource Reaper III,5,4,95670000,31890000,31890000,0,0,None,0,,
Squad 3,5,Resource Reaper III,5,5,0,0,0,0,0,None,0,,COST DATA MISSING
Squad 3,5,Power Boost III,5,1,47110000,15670000,15670000,0,0,Survival Training III Lv2,0,,
Squad 3,5,Power Boost III,5,2,61220000,20330000,20330000,0,0,None,0,,
Squad 3,5,Power Boost III,5,3,76560000,25440000,25440000,0,0,None,0,,
Squad 3,5,Power Boost III,5,4,95670000,31890000,31890000,0,0,None,0,,
Squad 3,5,Power Boost III,5,5,0,0,0,0,0,None,0,,COST DATA MISSING
Squad 3,6,Zombie Radar III,5,1,61220000,20330000,20330000,0,0,Resource Reaper III Lv2; Power Boost III Lv2,0,,
Squad 3,6,Zombie Radar III,5,2,76560000,25440000,25440000,0,0,None,0,,
Squad 3,6,Zombie Radar III,5,3,95670000,31890000,31890000,0,0,None,0,,
Squad 3,6,Zombie Radar III,5,4,162670000,54220000,54220000,0,0,None,0,,
